FileName,institutionCode,collectionCode,catalogueNumber,class,order,family,genus,specificEpithet,infraspecificEpithet,sex,lifeStage,country,locality,decimalLatitude,decimalLongitude,geodeticDatum,verbatimElevation,eventDate,measurementDeterminedDate,Patch,LightAngle1,LightAngle2,ProbeAngle1,ProbeAngle2,Replicate,Comments
UCR3190.00000030,UCR,,3190,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,,,,,,,,crown,0,0,0,0,5,
UCR3190.00000031,UCR,,3190,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,,,,,,,,back,0,0,0,0,1,
UCR3190.00000032,UCR,,3190,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,,,,,,,,back,0,0,0,0,2,
UCR3190.00000033,UCR,,3190,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,,,,,,,,back,0,0,0,0,3,
UCR3190.00000034,UCR,,3190,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,,,,,,,,back,0,0,0,0,4,
UCR3190.00000035,UCR,,3190,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,,,,,,,,back,0,0,0,0,5,
UCR3190.00000036,UCR,,3190,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,,,,,,,,lore,0,0,0,0,1,
UCR3190.00000037,UCR,,3190,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,,,,,,,,lore,0,0,0,0,2,
UCR3190.00000038,UCR,,3190,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,,,,,,,,lore,0,0,0,0,3,
UCR3190.00000039,UCR,,3190,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,,,,,,,,lore,0,0,0,0,4,
UCR3190.00000040,UCR,,3190,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,,,,,,,,lore,0,0,0,0,5,
UCR3190.00000041,UCR,,3190,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,,,,,,,,cheek,0,0,0,0,1,
UCR3190.00000042,UCR,,3190,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,,,,,,,,cheek,0,0,0,0,2,
UCR3190.00000043,UCR,,3190,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,,,,,,,,cheek,0,0,0,0,3,
UCR3190.00000044,UCR,,3190,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,,,,,,,,cheek,0,0,0,0,4,
UCR3190.00000045,UCR,,3190,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,,,,,,,,cheek,0,0,0,0,5,
UCR3190.00000046,UCR,,3190,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,,,,,,,,flank,0,0,0,0,1,
UCR3190.00000047,UCR,,3190,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,,,,,,,,flank,0,0,0,0,2,
UCR3190.00000048,UCR,,3190,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,,,,,,,,flank,0,0,0,0,3,
UCR3190.00000049,UCR,,3190,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,,,,,,,,flank,0,0,0,0,4,
UCR3190.00000050,UCR,,3190,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,,,,,,,,flank,0,0,0,0,5,
UCR932.00000001,UCR,,932,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,,,,,,,,throat,0,0,0,0,1,
UCR932.00000002,UCR,,932,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,,,,,,,,throat,0,0,0,0,2,
UCR932.00000003,UCR,,932,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,,,,,,,,throat,0,0,0,0,3,
UCR932.00000004,UCR,,932,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,,,,,,,,throat,0,0,0,0,4,
UCR932.00000005,UCR,,932,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,,,,,,,,throat,0,0,0,0,5,
UCR932.00000006,UCR,,932,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,,,,,,,,breast,0,0,0,0,1,
UCR932.00000007,UCR,,932,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,,,,,,,,breast,0,0,0,0,2,
UCR932.00000008,UCR,,932,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,,,,,,,,breast,0,0,0,0,3,
UCR932.00000009,UCR,,932,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,,,,,,,,breast,0,0,0,0,4,
UCR932.00000010,UCR,,932,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,,,,,,,,breast,0,0,0,0,5,
UCR932.00000011,UCR,,932,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,,,,,,,,belly,0,0,0,0,1,
UCR932.00000012,UCR,,932,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,,,,,,,,belly,0,0,0,0,2,
UCR932.00000013,UCR,,932,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,,,,,,,,belly,0,0,0,0,3,
UCR932.00000014,UCR,,932,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,,,,,,,,belly,0,0,0,0,4,
UCR932.00000015,UCR,,932,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,,,,,,,,belly,0,0,0,0,5,
UCR932.00000016,UCR,,932,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,,,,,,,,upper tail coverts,0,0,0,0,1,
UCR932.00000017,UCR,,932,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,,,,,,,,upper tail coverts,0,0,0,0,2,
UCR932.00000018,UCR,,932,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,,,,,,,,upper tail coverts,0,0,0,0,3,
UCR932.00000019,UCR,,932,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,,,,,,,,upper tail coverts,0,0,0,0,4,
UCR932.00000020,UCR,,932,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,,,,,,,,upper tail coverts,0,0,0,0,5,
UCR932.00000021,UCR,,932,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,,,,,,,,forehead,0,0,0,0,1,
UCR932.00000022,UCR,,932,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,,,,,,,,forehead,0,0,0,0,2,
UCR932.00000023,UCR,,932,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,,,,,,,,forehead,0,0,0,0,3,
UCR932.00000024,UCR,,932,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,,,,,,,,forehead,0,0,0,0,4,
UCR932.00000025,UCR,,932,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,,,,,,,,forehead,0,0,0,0,5,
UCR932.00000026,UCR,,932,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,,,,,,,,crown,0,0,0,0,1,
UCR932.00000027,UCR,,932,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,,,,,,,,crown,0,0,0,0,2,
UCR932.00000028,UCR,,932,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,,,,,,,,crown,0,0,0,0,3,
UCR932.00000029,UCR,,932,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,,,,,,,,crown,0,0,0,0,4,
UCR932.00000030,UCR,,932,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,,,,,,,,crown,0,0,0,0,5,
UCR932.00000031,UCR,,932,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,,,,,,,,back,0,0,0,0,1,
UCR932.00000032,UCR,,932,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,,,,,,,,back,0,0,0,0,2,
UCR932.00000033,UCR,,932,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,,,,,,,,back,0,0,0,0,3,
UCR932.00000034,UCR,,932,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,,,,,,,,back,0,0,0,0,4,
UCR932.00000035,UCR,,932,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,,,,,,,,back,0,0,0,0,5,
UCR932.00000036,UCR,,932,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,,,,,,,,lore,0,0,0,0,1,
UCR932.00000037,UCR,,932,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,,,,,,,,lore,0,0,0,0,2,
UCR932.00000038,UCR,,932,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,,,,,,,,lore,0,0,0,0,3,
UCR932.00000039,UCR,,932,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,,,,,,,,lore,0,0,0,0,4,
UCR932.00000040,UCR,,932,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,,,,,,,,lore,0,0,0,0,5,
UCR932.00000041,UCR,,932,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,,,,,,,,cheek,0,0,0,0,1,
UCR932.00000042,UCR,,932,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,,,,,,,,cheek,0,0,0,0,2,
UCR932.00000043,UCR,,932,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,,,,,,,,cheek,0,0,0,0,3,
UCR932.00000044,UCR,,932,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,,,,,,,,cheek,0,0,0,0,4,
UCR932.00000045,UCR,,932,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,,,,,,,,cheek,0,0,0,0,5,
UCR932.00000046,UCR,,932,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,,,,,,,,flank,0,0,0,0,1,
UCR932.00000047,UCR,,932,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,,,,,,,,flank,0,0,0,0,2,
UCR932.00000048,UCR,,932,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,,,,,,,,flank,0,0,0,0,3,
UCR932.00000049,UCR,,932,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,,,,,,,,flank,0,0,0,0,4,
UCR932.00000050,UCR,,932,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,,,,,,,,flank,0,0,0,0,5,
MZUM89015.00000001,UMMZ,birds,89017,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Male,Adult,Costa Rica,Cartago,,,,,,,throat,0,0,0,0,1,
MZUM89015.00000002,UMMZ,birds,89017,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Male,Adult,Costa Rica,Cartago,,,,,,,throat,0,0,0,0,2,
MZUM89015.00000003,UMMZ,birds,89017,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Male,Adult,Costa Rica,Cartago,,,,,,,throat,0,0,0,0,3,
MZUM89015.00000004,UMMZ,birds,89017,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Male,Adult,Costa Rica,Cartago,,,,,,,throat,0,0,0,0,4,
MZUM89015.00000005,UMMZ,birds,89017,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Male,Adult,Costa Rica,Cartago,,,,,,,throat,0,0,0,0,5,
MZUM89015.00000006,UMMZ,birds,89017,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Male,Adult,Costa Rica,Cartago,,,,,,,breast,0,0,0,0,1,
MZUM89015.00000007,UMMZ,birds,89017,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Male,Adult,Costa Rica,Cartago,,,,,,,breast,0,0,0,0,2,
MZUM89015.00000008,UMMZ,birds,89017,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Male,Adult,Costa Rica,Cartago,,,,,,,breast,0,0,0,0,3,
MZUM89015.00000009,UMMZ,birds,89017,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Male,Adult,Costa Rica,Cartago,,,,,,,breast,0,0,0,0,4,
MZUM89015.00000010,UMMZ,birds,89017,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Male,Adult,Costa Rica,Cartago,,,,,,,breast,0,0,0,0,5,
MZUM89015.00000011,UMMZ,birds,89017,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Male,Adult,Costa Rica,Cartago,,,,,,,belly,0,0,0,0,1,
MZUM89015.00000012,UMMZ,birds,89017,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Male,Adult,Costa Rica,Cartago,,,,,,,belly,0,0,0,0,2,
MZUM89015.00000013,UMMZ,birds,89017,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Male,Adult,Costa Rica,Cartago,,,,,,,belly,0,0,0,0,3,
MZUM89015.00000014,UMMZ,birds,89017,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Male,Adult,Costa Rica,Cartago,,,,,,,belly,0,0,0,0,4,
MZUM89015.00000015,UMMZ,birds,89017,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Male,Adult,Costa Rica,Cartago,,,,,,,belly,0,0,0,0,5,
MZUM89015.00000016,UMMZ,birds,89017,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Male,Adult,Costa Rica,Cartago,,,,,,,upper tail coverts,0,0,0,0,1,
MZUM89015.00000017,UMMZ,birds,89017,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Male,Adult,Costa Rica,Cartago,,,,,,,upper tail coverts,0,0,0,0,2,
MZUM89015.00000018,UMMZ,birds,89017,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Male,Adult,Costa Rica,Cartago,,,,,,,upper tail coverts,0,0,0,0,3,
MZUM89015.00000019,UMMZ,birds,89017,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Male,Adult,Costa Rica,Cartago,,,,,,,upper tail coverts,0,0,0,0,4,
MZUM89015.00000020,UMMZ,birds,89017,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Male,Adult,Costa Rica,Cartago,,,,,,,upper tail coverts,0,0,0,0,5,
MZUM89015.00000021,UMMZ,birds,89017,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Male,Adult,Costa Rica,Cartago,,,,,,,forehead,0,0,0,0,1,
MZUM89015.00000022,UMMZ,birds,89017,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Male,Adult,Costa Rica,Cartago,,,,,,,forehead,0,0,0,0,2,
MZUM89015.00000023,UMMZ,birds,89017,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Male,Adult,Costa Rica,Cartago,,,,,,,forehead,0,0,0,0,3,
MZUM89015.00000024,UMMZ,birds,89017,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Male,Adult,Costa Rica,Cartago,,,,,,,forehead,0,0,0,0,4,
MZUM89015.00000025,UMMZ,birds,89017,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Male,Adult,Costa Rica,Cartago,,,,,,,forehead,0,0,0,0,5,
MZUM89015.00000026,UMMZ,birds,89017,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Male,Adult,Costa Rica,Cartago,,,,,,,crown,0,0,0,0,1,
MZUM89015.00000027,UMMZ,birds,89017,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Male,Adult,Costa Rica,Cartago,,,,,,,crown,0,0,0,0,2,
MZUM89015.00000028,UMMZ,birds,89017,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Male,Adult,Costa Rica,Cartago,,,,,,,crown,0,0,0,0,3,
MZUM89015.00000029,UMMZ,birds,89017,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Male,Adult,Costa Rica,Cartago,,,,,,,crown,0,0,0,0,4,
MZUM89015.00000030,UMMZ,birds,89017,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Male,Adult,Costa Rica,Cartago,,,,,,,crown,0,0,0,0,5,
MZUM89015.00000031,UMMZ,birds,89017,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Male,Adult,Costa Rica,Cartago,,,,,,,back,0,0,0,0,1,
MZUM89015.00000032,UMMZ,birds,89017,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Male,Adult,Costa Rica,Cartago,,,,,,,back,0,0,0,0,2,
MZUM89015.00000033,UMMZ,birds,89017,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Male,Adult,Costa Rica,Cartago,,,,,,,back,0,0,0,0,3,
MZUM89015.00000034,UMMZ,birds,89017,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Male,Adult,Costa Rica,Cartago,,,,,,,back,0,0,0,0,4,
MZUM89015.00000035,UMMZ,birds,89017,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Male,Adult,Costa Rica,Cartago,,,,,,,back,0,0,0,0,5,
MZUM89015.00000036,UMMZ,birds,89017,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Male,Adult,Costa Rica,Cartago,,,,,,,lore,0,0,0,0,1,
MZUM89015.00000037,UMMZ,birds,89017,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Male,Adult,Costa Rica,Cartago,,,,,,,lore,0,0,0,0,2,
MZUM89015.00000038,UMMZ,birds,89017,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Male,Adult,Costa Rica,Cartago,,,,,,,lore,0,0,0,0,3,
MZUM89015.00000039,UMMZ,birds,89017,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Male,Adult,Costa Rica,Cartago,,,,,,,lore,0,0,0,0,4,
MZUM89015.00000040,UMMZ,birds,89017,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Male,Adult,Costa Rica,Cartago,,,,,,,lore,0,0,0,0,5,
MZUM89015.00000041,UMMZ,birds,89017,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Male,Adult,Costa Rica,Cartago,,,,,,,cheek,0,0,0,0,1,
MZUM89015.00000042,UMMZ,birds,89017,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Male,Adult,Costa Rica,Cartago,,,,,,,cheek,0,0,0,0,2,
MZUM89015.00000043,UMMZ,birds,89017,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Male,Adult,Costa Rica,Cartago,,,,,,,cheek,0,0,0,0,3,
MZUM89015.00000044,UMMZ,birds,89017,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Male,Adult,Costa Rica,Cartago,,,,,,,cheek,0,0,0,0,4,
MZUM89015.00000045,UMMZ,birds,89017,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Male,Adult,Costa Rica,Cartago,,,,,,,cheek,0,0,0,0,5,
MZUM89015.00000046,UMMZ,birds,89017,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Male,Adult,Costa Rica,Cartago,,,,,,,flank,0,0,0,0,1,
MZUM89015.00000047,UMMZ,birds,89017,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Male,Adult,Costa Rica,Cartago,,,,,,,flank,0,0,0,0,2,
MZUM89015.00000048,UMMZ,birds,89017,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Male,Adult,Costa Rica,Cartago,,,,,,,flank,0,0,0,0,3,
MZUM89015.00000049,UMMZ,birds,89017,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Male,Adult,Costa Rica,Cartago,,,,,,,flank,0,0,0,0,4,
MZUM89015.00000050,UMMZ,birds,89017,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Male,Adult,Costa Rica,Cartago,,,,,,,flank,0,0,0,0,5,
MZUM94606.00000001,UMMZ,birds,94606,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Female,Adult,Mexico,Chiapas; Soconusco District,,,,,,,throat,0,0,0,0,1,
MZUM94606.00000002,UMMZ,birds,94606,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Female,Adult,Mexico,Chiapas; Soconusco District,,,,,,,throat,0,0,0,0,2,
MZUM94606.00000003,UMMZ,birds,94606,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Female,Adult,Mexico,Chiapas; Soconusco District,,,,,,,throat,0,0,0,0,3,
MZUM94606.00000004,UMMZ,birds,94606,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Female,Adult,Mexico,Chiapas; Soconusco District,,,,,,,throat,0,0,0,0,4,
MZUM94606.00000005,UMMZ,birds,94606,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Female,Adult,Mexico,Chiapas; Soconusco District,,,,,,,throat,0,0,0,0,5,
MZUM94606.00000006,UMMZ,birds,94606,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Female,Adult,Mexico,Chiapas; Soconusco District,,,,,,,breast,0,0,0,0,1,
MZUM94606.00000007,UMMZ,birds,94606,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Female,Adult,Mexico,Chiapas; Soconusco District,,,,,,,breast,0,0,0,0,2,
MZUM94606.00000008,UMMZ,birds,94606,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Female,Adult,Mexico,Chiapas; Soconusco District,,,,,,,breast,0,0,0,0,3,
MZUM94606.00000009,UMMZ,birds,94606,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Female,Adult,Mexico,Chiapas; Soconusco District,,,,,,,breast,0,0,0,0,4,
MZUM94606.00000010,UMMZ,birds,94606,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Female,Adult,Mexico,Chiapas; Soconusco District,,,,,,,breast,0,0,0,0,5,
MZUM94606.00000011,UMMZ,birds,94606,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Female,Adult,Mexico,Chiapas; Soconusco District,,,,,,,belly,0,0,0,0,1,
MZUM94606.00000012,UMMZ,birds,94606,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Female,Adult,Mexico,Chiapas; Soconusco District,,,,,,,belly,0,0,0,0,2,
MZUM94606.00000013,UMMZ,birds,94606,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Female,Adult,Mexico,Chiapas; Soconusco District,,,,,,,belly,0,0,0,0,3,
MZUM94606.00000014,UMMZ,birds,94606,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Female,Adult,Mexico,Chiapas; Soconusco District,,,,,,,belly,0,0,0,0,4,
MZUM94606.00000015,UMMZ,birds,94606,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Female,Adult,Mexico,Chiapas; Soconusco District,,,,,,,belly,0,0,0,0,5,
MZUM94606.00000016,UMMZ,birds,94606,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Female,Adult,Mexico,Chiapas; Soconusco District,,,,,,,upper tail coverts,0,0,0,0,1,
MZUM94606.00000017,UMMZ,birds,94606,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Female,Adult,Mexico,Chiapas; Soconusco District,,,,,,,upper tail coverts,0,0,0,0,2,
MZUM94606.00000018,UMMZ,birds,94606,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Female,Adult,Mexico,Chiapas; Soconusco District,,,,,,,upper tail coverts,0,0,0,0,3,
MZUM94606.00000019,UMMZ,birds,94606,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Female,Adult,Mexico,Chiapas; Soconusco District,,,,,,,upper tail coverts,0,0,0,0,4,
MZUM94606.00000020,UMMZ,birds,94606,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Female,Adult,Mexico,Chiapas; Soconusco District,,,,,,,upper tail coverts,0,0,0,0,5,
MZUM94606.00000021,UMMZ,birds,94606,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Female,Adult,Mexico,Chiapas; Soconusco District,,,,,,,forehead,0,0,0,0,1,
MZUM94606.00000022,UMMZ,birds,94606,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Female,Adult,Mexico,Chiapas; Soconusco District,,,,,,,forehead,0,0,0,0,2,
MZUM94606.00000023,UMMZ,birds,94606,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Female,Adult,Mexico,Chiapas; Soconusco District,,,,,,,forehead,0,0,0,0,3,
MZUM94606.00000024,UMMZ,birds,94606,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Female,Adult,Mexico,Chiapas; Soconusco District,,,,,,,forehead,0,0,0,0,4,
MZUM94606.00000025,UMMZ,birds,94606,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Female,Adult,Mexico,Chiapas; Soconusco District,,,,,,,forehead,0,0,0,0,5,
MZUM94606.00000026,UMMZ,birds,94606,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Female,Adult,Mexico,Chiapas; Soconusco District,,,,,,,crown,0,0,0,0,1,
MZUM94606.00000027,UMMZ,birds,94606,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Female,Adult,Mexico,Chiapas; Soconusco District,,,,,,,crown,0,0,0,0,2,
MZUM94606.00000028,UMMZ,birds,94606,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Female,Adult,Mexico,Chiapas; Soconusco District,,,,,,,crown,0,0,0,0,3,
MZUM94606.00000029,UMMZ,birds,94606,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Female,Adult,Mexico,Chiapas; Soconusco District,,,,,,,crown,0,0,0,0,4,
